miaps_admin_menu_function;MIAPS_ADMIN_MENU_FUNCTION;menu_function_nm ;MENU_FUNCTION_NM;;VARCHAR2(100);;;CPG_PDA;
miaps_admin_menu_function;MIAPS_ADMIN_MENU_FUNCTION;생성 번호 ;REG_NO;;NUMBER(20);;;CPG_PDA;
miaps_admin_menu_function;MIAPS_ADMIN_MENU_FUNCTION;생성 일자 ;REG_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_admin_menu_function;MIAPS_ADMIN_MENU_FUNCTION;수정자 ;UPD_NO;;NUMBER(20);;;CPG_PDA;
miaps_admin_menu_function;MIAPS_ADMIN_MENU_FUNCTION;수정일자 ;UPD_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_admin_menu_role;MIAPS_ADMIN_MENU_ROLE;메뉴 ID ;MENU_ID;Y;VARCHAR2(6);;NOT NULL;CPG_PDA;
miaps_admin_menu_role;MIAPS_ADMIN_MENU_ROLE;role_tp ;ROLE_TP;Y;VARCHAR2(2);;NOT NULL;CPG_PDA;
miaps_admin_menu_role;MIAPS_ADMIN_MENU_ROLE;role_id ;ROLE_ID;Y;VARCHAR2(50);;NOT NULL;CPG_PDA;
miaps_admin_menu_role;MIAPS_ADMIN_MENU_ROLE;include_sub_yn ;INCLUDE_SUB_YN;;VARCHAR2(1);;;CPG_PDA;
miaps_admin_menu_role;MIAPS_ADMIN_MENU_ROLE;생성 번호 ;REG_NO;;NUMBER(20);;;CPG_PDA;
miaps_admin_menu_role;MIAPS_ADMIN_MENU_ROLE;생성 일자 ;REG_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_admin_menu_role;MIAPS_ADMIN_MENU_ROLE;수정자 ;UPD_NO;;NUMBER(20);;;CPG_PDA;
miaps_admin_menu_role;MIAPS_ADMIN_MENU_ROLE;수정일자 ;UPD_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;사용자 번호 ;USER_NO;Y;NUMBER(20);;NOT NULL;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;사용자 ID ;USER_ID;;VARCHAR2(50);;NOT NULL;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;메뉴 ID ;MENU_ID;Y;VARCHAR2(6);;NOT NULL;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;menu_nm ;MENU_NM;;VARCHAR2(100);;NOT NULL;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;up_menu_id ;UP_MENU_ID;;VARCHAR2(6);;;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;menu_url ;MENU_URL;;VARCHAR2(200);;;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;menu_desc ;MENU_DESC;;VARCHAR2(2000);;;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;menu_navi ;MENU_NAVI;;VARCHAR2(4000);;;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;menu_function_id ;MENU_FUNCTION_ID;Y;NUMBER(2);;NOT NULL;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;menu_function_nm ;MENU_FUNCTION_NM;;VARCHAR2(100);;NOT NULL;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;menu_function_yn ;MENU_FUNCTION_YN;;VARCHAR2(1);'Y';NOT NULL;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;이력 순번 ;HISTORY_SEQ;Y;NUMBER(20);;NOT NULL;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;role_start_dt ;ROLE_START_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;role_end_dt ;ROLE_END_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;생성 번호 ;REG_NO;;NUMBER(20);;;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;생성 일자 ;REG_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;수정자 ;UPD_NO;;NUMBER(20);;;CPG_PDA;
miaps_admin_menu_role_history;MIAPS_ADMIN_MENU_ROLE_HISTORY;수정일자 ;UPD_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_app;MIAPS_APP;app_id ;APP_ID;Y;NUMBER(20);;NOT NULL;CPG_PDA;
miaps_app;MIAPS_APP;프로그램명 ;APP_NM;;VARCHAR2(100);;NOT NULL;CPG_PDA;
miaps_app;MIAPS_APP;app_desc ;APP_DESC;;VARCHAR2(2000);;;CPG_PDA;
miaps_app;MIAPS_APP;package_nm ;PACKAGE_NM;;VARCHAR2(100);;NOT NULL;CPG_PDA;
miaps_app;MIAPS_APP;platform_cd ;PLATFORM_CD;;VARCHAR2(50);;NOT NULL;CPG_PDA;
miaps_app;MIAPS_APP;public_yn ;PUBLIC_YN;;VARCHAR2(1);;NOT NULL;CPG_PDA;
miaps_app;MIAPS_APP;작은 아이콘 ;SMALL_ICON;;BLOB;;;CPG_PDA;
miaps_app;MIAPS_APP;작은 아이콘명 ;SMALL_ICON_NM;;VARCHAR2(50);;;CPG_PDA;
miaps_app;MIAPS_APP;큰 아이콘 ;BIG_ICON;;BLOB;;;CPG_PDA;
miaps_app;MIAPS_APP;큰 아이콘 명 ;BIG_ICON_NM;;VARCHAR2(50);;;CPG_PDA;
miaps_app;MIAPS_APP;android_package ;ANDROID_PACKAGE;;VARCHAR2(255);;;CPG_PDA;
miaps_app;MIAPS_APP;android_activity ;ANDROID_ACTIVITY;;VARCHAR2(50);;;CPG_PDA;
miaps_app;MIAPS_APP;reg_st ;REG_ST;;VARCHAR2(1);;NOT NULL;CPG_PDA;
miaps_app;MIAPS_APP;이매일 주소 ;EMAIL_ADDR;;VARCHAR2(100);;;CPG_PDA;
miaps_app;MIAPS_APP;전화번호 ;PHONE_NO;;VARCHAR2(50);;;CPG_PDA;
miaps_app;MIAPS_APP;launcher_yn ;LAUNCHER_YN;;VARCHAR2(1);;NOT NULL;CPG_PDA;
miaps_app;MIAPS_APP;삭제 여부 ;DELETE_YN;;VARCHAR2(1);'N';NOT NULL;CPG_PDA;
miaps_app;MIAPS_APP;mainapp_yn ;MAINAPP_YN;;VARCHAR2(1);'Y';NOT NULL;CPG_PDA;
miaps_app;MIAPS_APP;mainapp_id ;MAINAPP_ID;;NUMBER(20);;;CPG_PDA;
miaps_app;MIAPS_APP;supplier_nm ;SUPPLIER_NM;;VARCHAR2(50);;;CPG_PDA;
miaps_app;MIAPS_APP;app_scheme ;APP_SCHEME;;VARCHAR2(200);;;CPG_PDA;
miaps_app;MIAPS_APP;ext_app_id ;EXT_APP_ID;;VARCHAR2(200);;;CPG_PDA;
miaps_app;MIAPS_APP;app_url ;APP_URL;;VARCHAR2(255);;;CPG_PDA;
miaps_app;MIAPS_APP;생성 번호 ;REG_NO;;NUMBER(20);;;CPG_PDA;
miaps_app;MIAPS_APP;생성 일자 ;REG_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_app;MIAPS_APP;수정자 ;UPD_NO;;NUMBER(20);;;CPG_PDA;
miaps_app;MIAPS_APP;수정일자 ;UPD_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_app_category;MIAPS_APP_CATEGORY;categ_id ;CATEG_ID;Y;NUMBER(20);;NOT NULL;CPG_PDA;
miaps_app_category;MIAPS_APP_CATEGORY;categ_nm ;CATEG_NM;;VARCHAR2(100);;NOT NULL;CPG_PDA;
miaps_app_category;MIAPS_APP_CATEGORY;categ_desc ;CATEG_DESC;;VARCHAR2(2000);;;CPG_PDA;
miaps_app_category;MIAPS_APP_CATEGORY;삭제 여부 ;DELETE_YN;;VARCHAR2(1);'N';NOT NULL;CPG_PDA;
miaps_app_category;MIAPS_APP_CATEGORY;생성 번호 ;REG_NO;;NUMBER(20);;;CPG_PDA;
miaps_app_category;MIAPS_APP_CATEGORY;생성 일자 ;REG_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_app_category;MIAPS_APP_CATEGORY;수정자 ;UPD_NO;;NUMBER(20);;;CPG_PDA;
miaps_app_category;MIAPS_APP_CATEGORY;수정일자 ;UPD_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_app_category_member;MIAPS_APP_CATEGORY_MEMBER;categ_id ;CATEG_ID;Y;NUMBER(20);;NOT NULL;CPG_PDA;
miaps_app_category_member;MIAPS_APP_CATEGORY_MEMBER;app_id ;APP_ID;Y;NUMBER(20);;NOT NULL;CPG_PDA;
miaps_app_category_member;MIAPS_APP_CATEGORY_MEMBER;주문 순번 ;ORDER_SEQ;;NUMBER(10);-1;NOT NULL;CPG_PDA;
miaps_app_category_member;MIAPS_APP_CATEGORY_MEMBER;생성 번호 ;REG_NO;;NUMBER(20);;;CPG_PDA;
miaps_app_category_member;MIAPS_APP_CATEGORY_MEMBER;생성 일자 ;REG_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_app_category_seq;MIAPS_APP_CATEGORY_SEQ;현재 값 ;CURRVAL;Y;NUMBER(19);;NOT NULL;CPG_PDA;
miaps_app_category_seq;MIAPS_APP_CATEGORY_SEQ;테이블 명 ;TABLE_NM;;VARCHAR2(50);;;CPG_PDA;
miaps_app_download;MIAPS_APP_DOWNLOAD;다운 ID ;DOWN_ID;Y;NUMBER(20);;NOT NULL;CPG_PDA;
miaps_app_download;MIAPS_APP_DOWNLOAD;app_id ;APP_ID;;NUMBER(20);;NOT NULL;CPG_PDA;
miaps_app_download;MIAPS_APP_DOWNLOAD;버전 번호 ;VERSION_NO;;NUMBER(10);;NOT NULL;CPG_PDA;
miaps_app_download;MIAPS_APP_DOWNLOAD;장치 ID ;DEVICE_ID;;VARCHAR2(50);;;CPG_PDA;
miaps_app_download;MIAPS_APP_DOWNLOAD;다운 일자 ;DOWN_DT;;VARCHAR2(14);;NOT NULL;CPG_PDA;
miaps_app_download;MIAPS_APP_DOWNLOAD;다운 사용자 ;DOWN_USER_NO;;NUMBER(20);;;CPG_PDA;
miaps_app_download;MIAPS_APP_DOWNLOAD;삭제 여부 ;DELETE_YN;;VARCHAR2(1);'N';NOT NULL;CPG_PDA;
miaps_app_download;MIAPS_APP_DOWNLOAD;delete_dt ;DELETE_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_app_download;MIAPS_APP_DOWNLOAD;delete_user_no ;DELETE_USER_NO;;NUMBER(20);;;CPG_PDA;
miaps_app_download_seq;MIAPS_APP_DOWNLOAD_SEQ;현재 값 ;CURRVAL;Y;NUMBER(19);;NOT NULL;CPG_PDA;
miaps_app_download_seq;MIAPS_APP_DOWNLOAD_SEQ;테이블 명 ;TABLE_NM;;VARCHAR2(50);;;CPG_PDA;
miaps_app_evaluation;MIAPS_APP_EVALUATION;eval_id ;EVAL_ID;Y;NUMBER(20);;NOT NULL;CPG_PDA;
miaps_app_evaluation;MIAPS_APP_EVALUATION;app_id ;APP_ID;;NUMBER(20);;NOT NULL;CPG_PDA;
miaps_app_evaluation;MIAPS_APP_EVALUATION;버전 번호 ;VERSION_NO;;NUMBER(10);;;CPG_PDA;
miaps_app_evaluation;MIAPS_APP_EVALUATION;사용자 번호 ;USER_NO;;NUMBER(20);;;CPG_PDA;
miaps_app_evaluation;MIAPS_APP_EVALUATION;eval_dt ;EVAL_DT;;VARCHAR2(14);;NOT NULL;CPG_PDA;
miaps_app_evaluation;MIAPS_APP_EVALUATION;eval_point ;EVAL_POINT;;NUMBER(10);;NOT NULL;CPG_PDA;
miaps_app_evaluation;MIAPS_APP_EVALUATION;eval_desc ;EVAL_DESC;;VARCHAR2(2000);;;CPG_PDA;
miaps_app_evaluation;MIAPS_APP_EVALUATION;삭제 여부 ;DELETE_YN;;VARCHAR2(1);'N';NOT NULL;CPG_PDA;
miaps_app_evaluation_seq;MIAPS_APP_EVALUATION_SEQ;현재 값 ;CURRVAL;Y;NUMBER(19);;NOT NULL;CPG_PDA;
miaps_app_evaluation_seq;MIAPS_APP_EVALUATION_SEQ;테이블 명 ;TABLE_NM;;VARCHAR2(50);;;CPG_PDA;
miaps_app_menu;MIAPS_APP_MENU;메뉴 ID ;MENU_ID;Y;VARCHAR2(8);;NOT NULL;CPG_PDA;
miaps_app_menu;MIAPS_APP_MENU;up_menu_id ;UP_MENU_ID;;VARCHAR2(8);;;CPG_PDA;
miaps_app_menu;MIAPS_APP_MENU;package_nm ;PACKAGE_NM;;VARCHAR2(100);;;CPG_PDA;
miaps_app_menu;MIAPS_APP_MENU;menu_nm ;MENU_NM;;VARCHAR2(50);;NOT NULL;CPG_PDA;
miaps_app_menu;MIAPS_APP_MENU;menu_url ;MENU_URL;;VARCHAR2(200);;;CPG_PDA;
miaps_app_menu;MIAPS_APP_MENU;menu_desc ;MENU_DESC;;VARCHAR2(2000);;;CPG_PDA;
miaps_app_menu;MIAPS_APP_MENU;주문 순번 ;ORDER_SEQ;;NUMBER(10);-1;NOT NULL;CPG_PDA;
miaps_app_menu;MIAPS_APP_MENU;그룹레벨 ;GRP_LEVEL;;NUMBER(10);;NOT NULL;CPG_PDA;
miaps_app_menu;MIAPS_APP_MENU;삭제 여부 ;DELETE_YN;;VARCHAR2(1);'N';NOT NULL;CPG_PDA;
miaps_app_menu;MIAPS_APP_MENU;생성 번호 ;REG_NO;;NUMBER(20);;;CPG_PDA;
miaps_app_menu;MIAPS_APP_MENU;생성 일자 ;REG_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_app_menu;MIAPS_APP_MENU;수정자 ;UPD_NO;;NUMBER(20);;;CPG_PDA;
miaps_app_menu;MIAPS_APP_MENU;수정일자 ;UPD_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_app_menu_role;MIAPS_APP_MENU_ROLE;메뉴 ID ;MENU_ID;Y;VARCHAR2(8);;NOT NULL;CPG_PDA;
miaps_app_menu_role;MIAPS_APP_MENU_ROLE;role_tp ;ROLE_TP;Y;VARCHAR2(2);;NOT NULL;CPG_PDA;
miaps_app_menu_role;MIAPS_APP_MENU_ROLE;role_id ;ROLE_ID;Y;VARCHAR2(50);;NOT NULL;CPG_PDA;
miaps_app_menu_role;MIAPS_APP_MENU_ROLE;include_sub_yn ;INCLUDE_SUB_YN;;VARCHAR2(1);;;CPG_PDA;
miaps_app_menu_role;MIAPS_APP_MENU_ROLE;생성 번호 ;REG_NO;;NUMBER(20);;;CPG_PDA;
miaps_app_menu_role;MIAPS_APP_MENU_ROLE;생성 일자 ;REG_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_app_menu_role;MIAPS_APP_MENU_ROLE;수정자 ;UPD_NO;;NUMBER(20);;;CPG_PDA;
miaps_app_menu_role;MIAPS_APP_MENU_ROLE;수정일자 ;UPD_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_app_role;MIAPS_APP_ROLE;package_nm ;PACKAGE_NM;Y;VARCHAR2(100);;NOT NULL;CPG_PDA;
miaps_app_role;MIAPS_APP_ROLE;role_tp ;ROLE_TP;Y;VARCHAR2(2);;NOT NULL;CPG_PDA;
miaps_app_role;MIAPS_APP_ROLE;role_id ;ROLE_ID;Y;VARCHAR2(50);;NOT NULL;CPG_PDA;
miaps_app_role;MIAPS_APP_ROLE;include_sub_yn ;INCLUDE_SUB_YN;;VARCHAR2(1);;;CPG_PDA;
miaps_app_role;MIAPS_APP_ROLE;생성 번호 ;REG_NO;;NUMBER(20);;;CPG_PDA;
miaps_app_role;MIAPS_APP_ROLE;생성 일자 ;REG_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_app_role;MIAPS_APP_ROLE;수정자 ;UPD_NO;;NUMBER(20);;;CPG_PDA;
miaps_app_role;MIAPS_APP_ROLE;수정일자 ;UPD_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_app_seq;MIAPS_APP_SEQ;현재 값 ;CURRVAL;Y;NUMBER(19);;NOT NULL;CPG_PDA;
miaps_app_seq;MIAPS_APP_SEQ;테이블 명 ;TABLE_NM;;VARCHAR2(50);;;CPG_PDA;
miaps_app_version;MIAPS_APP_VERSION;app_id ;APP_ID;Y;NUMBER(20);;NOT NULL;CPG_PDA;
miaps_app_version;MIAPS_APP_VERSION;버전 번호 ;VERSION_NO;Y;NUMBER(10);;NOT NULL;CPG_PDA;
miaps_app_version;MIAPS_APP_VERSION;버전 명 ;VERSION_NM;;VARCHAR2(50);;NOT NULL;CPG_PDA;
miaps_app_version;MIAPS_APP_VERSION;버전 설명 ;VERSION_DESC;;VARCHAR2(2000);;;CPG_PDA;
miaps_app_version;MIAPS_APP_VERSION;app_file_nm ;APP_FILE_NM;;VARCHAR2(50);;;CPG_PDA;
miaps_app_version;MIAPS_APP_VERSION;app_file ;APP_FILE;;BLOB;;;CPG_PDA;
miaps_app_version;MIAPS_APP_VERSION;manifest_file_nm ;MANIFEST_FILE_NM;;VARCHAR2(50);;;CPG_PDA;
miaps_app_version;MIAPS_APP_VERSION;manifest_file ;MANIFEST_FILE;;BLOB;;;CPG_PDA;
miaps_app_version;MIAPS_APP_VERSION;삭제 여부 ;DELETE_YN;;VARCHAR2(1);'N';NOT NULL;CPG_PDA;
miaps_app_version;MIAPS_APP_VERSION;force_update_yn ;FORCE_UPDATE_YN;;VARCHAR2(1);;;CPG_PDA;
miaps_app_version;MIAPS_APP_VERSION;apk_cert_info ;APK_CERT_INFO;;VARCHAR2(2000);;;CPG_PDA;
miaps_app_version;MIAPS_APP_VERSION;생성 번호 ;REG_NO;;NUMBER(20);;;CPG_PDA;
miaps_app_version;MIAPS_APP_VERSION;생성 일자 ;REG_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_app_version;MIAPS_APP_VERSION;수정자 ;UPD_NO;;NUMBER(20);;;CPG_PDA;
miaps_app_version;MIAPS_APP_VERSION;수정일자 ;UPD_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_app_version_file;MIAPS_APP_VERSION_FILE;app_id ;APP_ID;Y;NUMBER(20);;NOT NULL;CPG_PDA;
miaps_app_version_file;MIAPS_APP_VERSION_FILE;버전 번호 ;VERSION_NO;Y;NUMBER(10);;NOT NULL;CPG_PDA;
miaps_app_version_file;MIAPS_APP_VERSION_FILE;파일 순번 ;FILE_SEQ;Y;NUMBER(20);;NOT NULL;CPG_PDA;
miaps_app_version_file;MIAPS_APP_VERSION_FILE;app_file ;APP_FILE;;BLOB;;;CPG_PDA;
miaps_app_version_file;MIAPS_APP_VERSION_FILE;생성 번호 ;REG_NO;;NUMBER(20);;;CPG_PDA;
miaps_app_version_file;MIAPS_APP_VERSION_FILE;생성 일자 ;REG_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_board;MIAPS_BOARD;board_id ;BOARD_ID;Y;NUMBER(20);;NOT NULL;CPG_PDA;
miaps_board;MIAPS_BOARD;board_nm ;BOARD_NM;;VARCHAR2(100);;NOT NULL;CPG_PDA;
miaps_board;MIAPS_BOARD;board_desc ;BOARD_DESC;;VARCHAR2(2000);;;CPG_PDA;
miaps_board;MIAPS_BOARD;주문 순번 ;ORDER_SEQ;;NUMBER(10);-1;NOT NULL;CPG_PDA;
miaps_board;MIAPS_BOARD;public_yn ;PUBLIC_YN;;VARCHAR2(1);'Y';NOT NULL;CPG_PDA;
miaps_board;MIAPS_BOARD;삭제 여부 ;DELETE_YN;;VARCHAR2(1);'N';NOT NULL;CPG_PDA;
miaps_board;MIAPS_BOARD;cd_grp_id ;CD_GRP_ID;;VARCHAR2(3);;;CPG_PDA;
miaps_board;MIAPS_BOARD;생성 번호 ;REG_NO;;NUMBER(20);;;CPG_PDA;
miaps_board;MIAPS_BOARD;생성 일자 ;REG_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_board;MIAPS_BOARD;수정자 ;UPD_NO;;NUMBER(20);;;CPG_PDA;
miaps_board;MIAPS_BOARD;수정일자 ;UPD_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_board_data;MIAPS_BOARD_DATA;content_no ;CONTENT_NO;Y;NUMBER(20);;NOT NULL;CPG_PDA;
miaps_board_data;MIAPS_BOARD_DATA;board_id ;BOARD_ID;;NUMBER(20);;NOT NULL;CPG_PDA;
miaps_board_data;MIAPS_BOARD_DATA;subject ;SUBJECT;;VARCHAR2(100);;NOT NULL;CPG_PDA;
miaps_board_data;MIAPS_BOARD_DATA;contents ;CONTENTS;;VARCHAR2(4000);;;CPG_PDA;
miaps_board_data;MIAPS_BOARD_DATA;시작 일자 ;START_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_board_data;MIAPS_BOARD_DATA;종료일자 ;END_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_board_data;MIAPS_BOARD_DATA;read_cnt ;READ_CNT;;NUMBER(10);0;NOT NULL;CPG_PDA;
miaps_board_data;MIAPS_BOARD_DATA;삭제 여부 ;DELETE_YN;;VARCHAR2(1);'N';NOT NULL;CPG_PDA;
miaps_board_data;MIAPS_BOARD_DATA;package_nm ;PACKAGE_NM;;VARCHAR2(100);;;CPG_PDA;
miaps_board_data;MIAPS_BOARD_DATA;separation_cd ;SEPARATION_CD;;VARCHAR2(53);;;CPG_PDA;
miaps_board_data;MIAPS_BOARD_DATA;push_id ;PUSH_ID;;NUMBER(20);;;CPG_PDA;
miaps_board_data;MIAPS_BOARD_DATA;task_id ;TASK_ID;;NUMBER(20);;;CPG_PDA;
miaps_board_data;MIAPS_BOARD_DATA;push_msg ;PUSH_MSG;;VARCHAR2(2000);;;CPG_PDA;
miaps_board_data;MIAPS_BOARD_DATA;생성 번호 ;REG_NO;;NUMBER(20);;;CPG_PDA;
miaps_board_data;MIAPS_BOARD_DATA;생성 일자 ;REG_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_board_data;MIAPS_BOARD_DATA;수정자 ;UPD_NO;;NUMBER(20);;;CPG_PDA;
miaps_board_data;MIAPS_BOARD_DATA;수정일자 ;UPD_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_board_data_seq;MIAPS_BOARD_DATA_SEQ;현재 값 ;CURRVAL;Y;NUMBER(19);;NOT NULL;CPG_PDA;
miaps_board_data_seq;MIAPS_BOARD_DATA_SEQ;테이블 명 ;TABLE_NM;;VARCHAR2(50);;;CPG_PDA;
miaps_board_group;MIAPS_BOARD_GROUP;board_id ;BOARD_ID;Y;NUMBER(20);;NOT NULL;CPG_PDA;
miaps_board_group;MIAPS_BOARD_GROUP;그룹코드 ;GRP_ID;Y;VARCHAR2(20);;NOT NULL;CPG_PDA;
miaps_board_group;MIAPS_BOARD_GROUP;생성 번호 ;REG_NO;;NUMBER(20);;;CPG_PDA;
miaps_board_group;MIAPS_BOARD_GROUP;생성 일자 ;REG_DT;;VARCHAR2(14);;;CPG_PDA;
miaps_board_seq;MIAPS_BOARD_SEQ;현재 값 ;CURRVAL;Y;NUMBER(19);;NOT NULL;CPG_PDA;
miaps_board_seq;MIAPS_BOARD_SEQ;테이블 명 ;TABLE_NM;;VARCHAR2(50);;;CPG_PDA;
miaps_code_detail;MIAPS_CODE_DETAIL;cd_grp_id ;CD_GRP_ID;Y;VARCHAR2(3);;NOT NULL;CPG_PDA;
